,Unnamed: 0,Filename,Path,Emotion
208,208,AF01HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF01HAS.JPG,Happy
209,209,AF02HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF02HAS.JPG,Happy
210,210,AF03HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF03HAS.JPG,Happy
211,211,AF04HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF04HAS.JPG,Happy
212,212,AF05HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF05HAS.JPG,Happy
213,213,AF06HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF06HAS.JPG,Happy
214,214,AF07HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF07HAS.JPG,Happy
215,215,AF08HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF08HAS.JPG,Happy
216,216,AF09HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF09HAS.JPG,Happy
217,217,AF10HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF10HAS.JPG,Happy
218,218,AF11HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF11HAS.JPG,Happy
219,219,AF12HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF12HAS.JPG,Happy
220,220,AF13HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF13HAS.JPG,Happy
221,221,AF14HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF14HAS.JPG,Happy
222,222,AF15HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF15HAS.JPG,Happy
223,223,AF16HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF16HAS.JPG,Happy
224,224,AF17HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF17HAS.JPG,Happy
225,225,AF18HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF18HAS.JPG,Happy
226,226,AF19HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF19HAS.JPG,Happy
227,227,AF20HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF20HAS.JPG,Happy
228,228,AF21HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF21HAS.JPG,Happy
229,229,AF22HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF22HAS.JPG,Happy
230,230,AF23HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF23HAS.JPG,Happy
231,231,AF24HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF24HAS.JPG,Happy
232,232,AF25HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF25HAS.JPG,Happy
233,233,AF26HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF26HAS.JPG,Happy
234,234,AF27HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF27HAS.JPG,Happy
235,235,AF28HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF28HAS.JPG,Happy
236,236,AF29HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF29HAS.JPG,Happy
237,237,AF30HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF30HAS.JPG,Happy
238,238,AF31HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF31HAS.JPG,Happy
239,239,AF32HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF32HAS.JPG,Happy
240,240,AF33HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF33HAS.JPG,Happy
241,241,AF34HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF34HAS.JPG,Happy
242,242,AF35HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AF35HAS.JPG,Happy
243,243,AM01HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AM01HAS.JPG,Happy
244,244,AM02HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AM02HAS.JPG,Happy
245,245,AM03HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AM03HAS.JPG,Happy
246,246,AM04HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AM04HAS.JPG,Happy
247,247,AM05HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AM05HAS.JPG,Happy
248,248,AM06HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AM06HAS.JPG,Happy
249,249,AM07HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AM07HAS.JPG,Happy
250,250,AM08HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AM08HAS.JPG,Happy
251,251,AM09HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AM09HAS.JPG,Happy
252,252,AM10HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AM10HAS.JPG,Happy
253,253,AM11HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AM11HAS.JPG,Happy
254,254,AM12HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AM12HAS.JPG,Happy
255,255,AM13HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AM13HAS.JPG,Happy
256,256,AM14HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AM14HAS.JPG,Happy
257,257,AM15HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AM15HAS.JPG,Happy
258,258,AM16HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AM16HAS.JPG,Happy
259,259,AM17HAS.JPG,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\KDEF_and_AKDEF\KDEF_main/Happy/AM17HAS.JPG,Happy
